Source,Target,Weight,Coefficient
c56,c134,1,1.0
c56,c137,1,1.0
c56,c139,1,1.0
c56,c140,1,1.0
c146,minobj,45,1.0
c146,c1,9,1.0
c146,c41,1,1.0
c146,c56,9,1.0
c146,c96,5,1.0
c146,c218,5,1.0
c146,c6,1,1.0
c146,c105,5,1.0
c146,c155,5,1.0
c146,c11,1,1.0
c146,c106,5,1.0
c146,c164,5,1.0
c146,c16,1,1.0
c146,c107,5,1.0
c146,c173,5,1.0
c146,c21,1,1.0
c146,c108,5,1.0
c146,c182,5,1.0
c146,c26,1,1.0
c146,c109,5,1.0
c146,c191,5,1.0
c146,c31,1,1.0
c146,c110,5,1.0
c146,c200,5,1.0
c146,c36,1,1.0
c146,c111,5,1.0
c146,c209,5,1.0
c146,c46,1,1.0
c146,c112,5,1.0
c146,c227,5,1.0
c146,c2,9,1.0
c146,c42,1,1.0
c146,c65,9,1.0
c146,c7,1,1.0
c146,c12,1,1.0
c146,c17,1,1.0
c146,c22,1,1.0
c146,c27,1,1.0
c146,c32,1,1.0
c146,c37,1,1.0
c146,c47,1,1.0
c146,c3,9,1.0
c146,c43,1,1.0
c146,c74,9,1.0
c146,c8,1,1.0
c146,c13,1,1.0
c146,c18,1,1.0
c146,c23,1,1.0
c146,c28,1,1.0
c146,c33,1,1.0
c146,c38,1,1.0
c146,c48,1,1.0
c146,c4,9,1.0
c146,c44,1,1.0
c146,c83,9,1.0
c146,c9,1,1.0
c146,c14,1,1.0
c146,c19,1,1.0
c146,c24,1,1.0
c146,c29,1,1.0
c146,c34,1,1.0
c146,c39,1,1.0
c146,c49,1,1.0
c146,c5,9,1.0
c146,c45,1,1.0
c146,c92,9,1.0
c146,c10,1,1.0
c146,c15,1,1.0
c146,c20,1,1.0
c146,c25,1,1.0
c146,c30,1,1.0
c146,c35,1,1.0
c146,c40,1,1.0
c146,c50,1,1.0
c218,minobj,45,1.0
c218,c1,1,1.0
c218,c41,9,1.0
c218,c56,9,1.0
c218,c96,5,1.0
c218,c146,5,1.0
c218,c6,1,1.0
c218,c97,5,1.0
c218,c155,5,1.0
c218,c11,1,1.0
c218,c98,5,1.0
c218,c164,5,1.0
c218,c16,1,1.0
c218,c99,5,1.0
c218,c173,5,1.0
c218,c21,1,1.0
c218,c100,5,1.0
c218,c182,5,1.0
c218,c26,1,1.0
c218,c101,5,1.0
c218,c191,5,1.0
c218,c31,1,1.0
c218,c102,5,1.0
c218,c200,5,1.0
c218,c36,1,1.0
c218,c103,5,1.0
c218,c209,5,1.0
c218,c46,1,1.0
c218,c104,5,1.0
c218,c227,5,1.0
c218,c2,1,1.0
c218,c42,9,1.0
c218,c65,9,1.0
c218,c7,1,1.0
c218,c12,1,1.0
c218,c17,1,1.0
c218,c22,1,1.0
c218,c27,1,1.0
c218,c32,1,1.0
c218,c37,1,1.0
c218,c47,1,1.0
c218,c3,1,1.0
c218,c43,9,1.0
c218,c74,9,1.0
c218,c8,1,1.0
c218,c13,1,1.0
c218,c18,1,1.0
c218,c23,1,1.0
c218,c28,1,1.0
c218,c33,1,1.0
c218,c38,1,1.0
c218,c48,1,1.0
c218,c4,1,1.0
c218,c44,9,1.0
c218,c83,9,1.0
c218,c9,1,1.0
c218,c14,1,1.0
c218,c19,1,1.0
c218,c24,1,1.0
c218,c29,1,1.0
c218,c34,1,1.0
c218,c39,1,1.0
c218,c49,1,1.0
c218,c5,1,1.0
c218,c45,9,1.0
c218,c92,9,1.0
c218,c10,1,1.0
c218,c15,1,1.0
c218,c20,1,1.0
c218,c25,1,1.0
c218,c30,1,1.0
c218,c35,1,1.0
c218,c40,1,1.0
c218,c50,1,1.0
c155,minobj,45,1.0
c155,c6,9,1.0
c155,c41,1,1.0
c155,c56,9,1.0
c155,c97,5,1.0
c155,c218,5,1.0
c155,c1,1,1.0
c155,c105,5,1.0
c155,c146,5,1.0
c155,c11,1,1.0
c155,c113,5,1.0
c155,c164,5,1.0
c155,c16,1,1.0
c155,c114,5,1.0
c155,c173,5,1.0
c155,c21,1,1.0
c155,c115,5,1.0
c155,c182,5,1.0
c155,c26,1,1.0
c155,c116,5,1.0
c155,c191,5,1.0
c155,c31,1,1.0
c155,c117,5,1.0
c155,c200,5,1.0
c155,c36,1,1.0
c155,c118,5,1.0
c155,c209,5,1.0
c155,c46,1,1.0
c155,c119,5,1.0
c155,c227,5,1.0
c155,c7,9,1.0
c155,c42,1,1.0
c155,c65,9,1.0
c155,c2,1,1.0
c155,c12,1,1.0
c155,c17,1,1.0
c155,c22,1,1.0
c155,c27,1,1.0
c155,c32,1,1.0
c155,c37,1,1.0
c155,c47,1,1.0
c155,c8,9,1.0
c155,c43,1,1.0
c155,c74,9,1.0
c155,c3,1,1.0
c155,c13,1,1.0
c155,c18,1,1.0
c155,c23,1,1.0
c155,c28,1,1.0
c155,c33,1,1.0
c155,c38,1,1.0
c155,c48,1,1.0
c155,c9,9,1.0
c155,c44,1,1.0
c155,c83,9,1.0
c155,c4,1,1.0
c155,c14,1,1.0
c155,c19,1,1.0
c155,c24,1,1.0
c155,c29,1,1.0
c155,c34,1,1.0
c155,c39,1,1.0
c155,c49,1,1.0
c155,c10,9,1.0
c155,c45,1,1.0
c155,c92,9,1.0
c155,c5,1,1.0
c155,c15,1,1.0
c155,c20,1,1.0
c155,c25,1,1.0
c155,c30,1,1.0
c155,c35,1,1.0
c155,c40,1,1.0
c155,c50,1,1.0
c164,minobj,45,1.0
c164,c11,9,1.0
c164,c41,1,1.0
c164,c56,9,1.0
c164,c98,5,1.0
c164,c218,5,1.0
c164,c1,1,1.0
c164,c106,5,1.0
c164,c146,5,1.0
c164,c6,1,1.0
c164,c113,5,1.0
c164,c155,5,1.0
c164,c16,1,1.0
c164,c120,5,1.0
c164,c173,5,1.0
c164,c21,1,1.0
c164,c121,5,1.0
c164,c182,5,1.0
c164,c26,1,1.0
c164,c122,5,1.0
c164,c191,5,1.0
c164,c31,1,1.0
c164,c123,5,1.0
c164,c200,5,1.0
c164,c36,1,1.0
c164,c124,5,1.0
c164,c209,5,1.0
c164,c46,1,1.0
c164,c125,5,1.0
c164,c227,5,1.0
c164,c12,9,1.0
c164,c42,1,1.0
c164,c65,9,1.0
c164,c2,1,1.0
c164,c7,1,1.0
c164,c17,1,1.0
c164,c22,1,1.0
c164,c27,1,1.0
c164,c32,1,1.0
c164,c37,1,1.0
c164,c47,1,1.0
c164,c13,9,1.0
c164,c43,1,1.0
c164,c74,9,1.0
c164,c3,1,1.0
c164,c8,1,1.0
c164,c18,1,1.0
c164,c23,1,1.0
c164,c28,1,1.0
c164,c33,1,1.0
c164,c38,1,1.0
c164,c48,1,1.0
c164,c14,9,1.0
c164,c44,1,1.0
c164,c83,9,1.0
c164,c4,1,1.0
c164,c9,1,1.0
c164,c19,1,1.0
c164,c24,1,1.0
c164,c29,1,1.0
c164,c34,1,1.0
c164,c39,1,1.0
c164,c49,1,1.0
c164,c15,9,1.0
c164,c45,1,1.0
c164,c92,9,1.0
c164,c5,1,1.0
c164,c10,1,1.0
c164,c20,1,1.0
c164,c25,1,1.0
c164,c30,1,1.0
c164,c35,1,1.0
c164,c40,1,1.0
c164,c50,1,1.0
c173,minobj,45,1.0
c173,c16,9,1.0
c173,c41,1,1.0
c173,c56,9,1.0
c173,c99,5,1.0
c173,c218,5,1.0
c173,c1,1,1.0
c173,c107,5,1.0
c173,c146,5,1.0
c173,c6,1,1.0
c173,c114,5,1.0
c173,c155,5,1.0
c173,c11,1,1.0
c173,c120,5,1.0
c173,c164,5,1.0
c173,c21,1,1.0
c173,c126,5,1.0
c173,c182,5,1.0
c173,c26,1,1.0
c173,c127,5,1.0
c173,c191,5,1.0
c173,c31,1,1.0
c173,c128,5,1.0
c173,c200,5,1.0
c173,c36,1,1.0
c173,c129,5,1.0
c173,c209,5,1.0
c173,c46,1,1.0
c173,c130,5,1.0
c173,c227,5,1.0
c173,c17,9,1.0
c173,c42,1,1.0
c173,c65,9,1.0
c173,c2,1,1.0
c173,c7,1,1.0
c173,c12,1,1.0
c173,c22,1,1.0
c173,c27,1,1.0
c173,c32,1,1.0
c173,c37,1,1.0
c173,c47,1,1.0
c173,c18,9,1.0
c173,c43,1,1.0
c173,c74,9,1.0
c173,c3,1,1.0
c173,c8,1,1.0
c173,c13,1,1.0
c173,c23,1,1.0
c173,c28,1,1.0
c173,c33,1,1.0
c173,c38,1,1.0
c173,c48,1,1.0
c173,c19,9,1.0
c173,c44,1,1.0
c173,c83,9,1.0
c173,c4,1,1.0
c173,c9,1,1.0
c173,c14,1,1.0
c173,c24,1,1.0
c173,c29,1,1.0
c173,c34,1,1.0
c173,c39,1,1.0
c173,c49,1,1.0
c173,c20,9,1.0
c173,c45,1,1.0
c173,c92,9,1.0
c173,c5,1,1.0
c173,c10,1,1.0
c173,c15,1,1.0
c173,c25,1,1.0
c173,c30,1,1.0
c173,c35,1,1.0
c173,c40,1,1.0
c173,c50,1,1.0
c182,minobj,45,1.0
c182,c21,9,1.0
c182,c41,1,1.0
c182,c56,9,1.0
c182,c100,5,1.0
c182,c218,5,1.0
c182,c1,1,1.0
c182,c108,5,1.0
c182,c146,5,1.0
c182,c6,1,1.0
c182,c115,5,1.0
c182,c155,5,1.0
c182,c11,1,1.0
c182,c121,5,1.0
c182,c164,5,1.0
c182,c16,1,1.0
c182,c126,5,1.0
c182,c173,5,1.0
c182,c26,1,1.0
c182,c131,5,1.0
c182,c191,5,1.0
c182,c31,1,1.0
c182,c132,5,1.0
c182,c200,5,1.0
c182,c36,1,1.0
c182,c133,5,1.0
c182,c209,5,1.0
c182,c46,1,1.0
c182,c134,5,1.0
c182,c227,5,1.0
c182,c22,9,1.0
c182,c42,1,1.0
c182,c65,9,1.0
c182,c2,1,1.0
c182,c7,1,1.0
c182,c12,1,1.0
c182,c17,1,1.0
c182,c27,1,1.0
c182,c32,1,1.0
c182,c37,1,1.0
c182,c47,1,1.0
c182,c23,9,1.0
c182,c43,1,1.0
c182,c74,9,1.0
c182,c3,1,1.0
c182,c8,1,1.0
c182,c13,1,1.0
c182,c18,1,1.0
c182,c28,1,1.0
c182,c33,1,1.0
c182,c38,1,1.0
c182,c48,1,1.0
c182,c24,9,1.0
c182,c44,1,1.0
c182,c83,9,1.0
c182,c4,1,1.0
c182,c9,1,1.0
c182,c14,1,1.0
c182,c19,1,1.0
c182,c29,1,1.0
c182,c34,1,1.0
c182,c39,1,1.0
c182,c49,1,1.0
c182,c25,9,1.0
c182,c45,1,1.0
c182,c92,9,1.0
c182,c5,1,1.0
c182,c10,1,1.0
c182,c15,1,1.0
c182,c20,1,1.0
c182,c30,1,1.0
c182,c35,1,1.0
c182,c40,1,1.0
c182,c50,1,1.0
c191,minobj,45,1.0
c191,c26,9,1.0
c191,c41,1,1.0
c191,c56,9,1.0
c191,c101,5,1.0
c191,c218,5,1.0
c191,c1,1,1.0
c191,c109,5,1.0
c191,c146,5,1.0
c191,c6,1,1.0
c191,c116,5,1.0
c191,c155,5,1.0
c191,c11,1,1.0
c191,c122,5,1.0
c191,c164,5,1.0
c191,c16,1,1.0
c191,c127,5,1.0
c191,c173,5,1.0
c191,c21,1,1.0
c191,c131,5,1.0
c191,c182,5,1.0
c191,c31,1,1.0
c191,c135,5,1.0
c191,c200,5,1.0
c191,c36,1,1.0
c191,c136,5,1.0
c191,c209,5,1.0
c191,c46,1,1.0
c191,c137,5,1.0
c191,c227,5,1.0
c191,c27,9,1.0
c191,c42,1,1.0
c191,c65,9,1.0
c191,c2,1,1.0
c191,c7,1,1.0
c191,c12,1,1.0
c191,c17,1,1.0
c191,c22,1,1.0
c191,c32,1,1.0
c191,c37,1,1.0
c191,c47,1,1.0
c191,c28,9,1.0
c191,c43,1,1.0
c191,c74,9,1.0
c191,c3,1,1.0
c191,c8,1,1.0
c191,c13,1,1.0
c191,c18,1,1.0
c191,c23,1,1.0
c191,c33,1,1.0
c191,c38,1,1.0
c191,c48,1,1.0
c191,c29,9,1.0
c191,c44,1,1.0
c191,c83,9,1.0
c191,c4,1,1.0
c191,c9,1,1.0
c191,c14,1,1.0
c191,c19,1,1.0
c191,c24,1,1.0
c191,c34,1,1.0
c191,c39,1,1.0
c191,c49,1,1.0
c191,c30,9,1.0
c191,c45,1,1.0
c191,c92,9,1.0
c191,c5,1,1.0
c191,c10,1,1.0
c191,c15,1,1.0
c191,c20,1,1.0
c191,c25,1,1.0
c191,c35,1,1.0
c191,c40,1,1.0
c191,c50,1,1.0
c200,minobj,45,1.0
c200,c31,9,1.0
c200,c41,1,1.0
c200,c56,9,1.0
c200,c102,5,1.0
c200,c218,5,1.0
c200,c1,1,1.0
c200,c110,5,1.0
c200,c146,5,1.0
c200,c6,1,1.0
c200,c117,5,1.0
c200,c155,5,1.0
c200,c11,1,1.0
c200,c123,5,1.0
c200,c164,5,1.0
c200,c16,1,1.0
c200,c128,5,1.0
c200,c173,5,1.0
c200,c21,1,1.0
c200,c132,5,1.0
c200,c182,5,1.0
c200,c26,1,1.0
c200,c135,5,1.0
c200,c191,5,1.0
c200,c36,1,1.0
c200,c138,5,1.0
c200,c209,5,1.0
c200,c46,1,1.0
c200,c139,5,1.0
c200,c227,5,1.0
c200,c32,9,1.0
c200,c42,1,1.0
c200,c65,9,1.0
c200,c2,1,1.0
c200,c7,1,1.0
c200,c12,1,1.0
c200,c17,1,1.0
c200,c22,1,1.0
c200,c27,1,1.0
c200,c37,1,1.0
c200,c47,1,1.0
c200,c33,9,1.0
c200,c43,1,1.0
c200,c74,9,1.0
c200,c3,1,1.0
c200,c8,1,1.0
c200,c13,1,1.0
c200,c18,1,1.0
c200,c23,1,1.0
c200,c28,1,1.0
c200,c38,1,1.0
c200,c48,1,1.0
c200,c34,9,1.0
c200,c44,1,1.0
c200,c83,9,1.0
c200,c4,1,1.0
c200,c9,1,1.0
c200,c14,1,1.0
c200,c19,1,1.0
c200,c24,1,1.0
c200,c29,1,1.0
c200,c39,1,1.0
c200,c49,1,1.0
c200,c35,9,1.0
c200,c45,1,1.0
c200,c92,9,1.0
c200,c5,1,1.0
c200,c10,1,1.0
c200,c15,1,1.0
c200,c20,1,1.0
c200,c25,1,1.0
c200,c30,1,1.0
c200,c40,1,1.0
c200,c50,1,1.0
c209,minobj,45,1.0
c209,c36,9,1.0
c209,c41,1,1.0
c209,c56,9,1.0
c209,c103,5,1.0
c209,c218,5,1.0
c209,c1,1,1.0
c209,c111,5,1.0
c209,c146,5,1.0
c209,c6,1,1.0
c209,c118,5,1.0
c209,c155,5,1.0
c209,c11,1,1.0
c209,c124,5,1.0
c209,c164,5,1.0
c209,c16,1,1.0
c209,c129,5,1.0
c209,c173,5,1.0
c209,c21,1,1.0
c209,c133,5,1.0
c209,c182,5,1.0
c209,c26,1,1.0
c209,c136,5,1.0
c209,c191,5,1.0
c209,c31,1,1.0
c209,c138,5,1.0
c209,c200,5,1.0
c209,c46,1,1.0
c209,c140,5,1.0
c209,c227,5,1.0
c209,c37,9,1.0
c209,c42,1,1.0
c209,c65,9,1.0
c209,c2,1,1.0
c209,c7,1,1.0
c209,c12,1,1.0
c209,c17,1,1.0
c209,c22,1,1.0
c209,c27,1,1.0
c209,c32,1,1.0
c209,c47,1,1.0
c209,c38,9,1.0
c209,c43,1,1.0
c209,c74,9,1.0
c209,c3,1,1.0
c209,c8,1,1.0
c209,c13,1,1.0
c209,c18,1,1.0
c209,c23,1,1.0
c209,c28,1,1.0
c209,c33,1,1.0
c209,c48,1,1.0
c209,c39,9,1.0
c209,c44,1,1.0
c209,c83,9,1.0
c209,c4,1,1.0
c209,c9,1,1.0
c209,c14,1,1.0
c209,c19,1,1.0
c209,c24,1,1.0
c209,c29,1,1.0
c209,c34,1,1.0
c209,c49,1,1.0
c209,c40,9,1.0
c209,c45,1,1.0
c209,c92,9,1.0
c209,c5,1,1.0
c209,c10,1,1.0
c209,c15,1,1.0
c209,c20,1,1.0
c209,c25,1,1.0
c209,c30,1,1.0
c209,c35,1,1.0
c209,c50,1,1.0
c227,minobj,45,1.0
c227,c41,1,1.0
c227,c46,9,1.0
c227,c56,9,1.0
c227,c104,5,1.0
c227,c218,5,1.0
c227,c1,1,1.0
c227,c112,5,1.0
c227,c146,5,1.0
c227,c6,1,1.0
c227,c119,5,1.0
c227,c155,5,1.0
c227,c11,1,1.0
c227,c125,5,1.0
c227,c164,5,1.0
c227,c16,1,1.0
c227,c130,5,1.0
c227,c173,5,1.0
c227,c21,1,1.0
c227,c134,5,1.0
c227,c182,5,1.0
c227,c26,1,1.0
c227,c137,5,1.0
c227,c191,5,1.0
c227,c31,1,1.0
c227,c139,5,1.0
c227,c200,5,1.0
c227,c36,1,1.0
c227,c140,5,1.0
c227,c209,5,1.0
c227,c42,1,1.0
c227,c47,9,1.0
c227,c65,9,1.0
c227,c2,1,1.0
c227,c7,1,1.0
c227,c12,1,1.0
c227,c17,1,1.0
c227,c22,1,1.0
c227,c27,1,1.0
c227,c32,1,1.0
c227,c37,1,1.0
c227,c43,1,1.0
c227,c48,9,1.0
c227,c74,9,1.0
c227,c3,1,1.0
c227,c8,1,1.0
c227,c13,1,1.0
c227,c18,1,1.0
c227,c23,1,1.0
c227,c28,1,1.0
c227,c33,1,1.0
c227,c38,1,1.0
c227,c44,1,1.0
c227,c49,9,1.0
c227,c83,9,1.0
c227,c4,1,1.0
c227,c9,1,1.0
c227,c14,1,1.0
c227,c19,1,1.0
c227,c24,1,1.0
c227,c29,1,1.0
c227,c34,1,1.0
c227,c39,1,1.0
c227,c45,1,1.0
c227,c50,9,1.0
c227,c92,9,1.0
c227,c5,1,1.0
c227,c10,1,1.0
c227,c15,1,1.0
c227,c20,1,1.0
c227,c25,1,1.0
c227,c30,1,1.0
c227,c35,1,1.0
c227,c40,1,1.0
c65,minobj,45,1.0
c65,c2,9,1.0
c65,c42,9,1.0
c65,c96,1,1.0
c65,c146,9,1.0
c65,c218,9,1.0
c65,c7,9,1.0
c65,c97,1,1.0
c65,c155,9,1.0
c65,c105,1,1.0
c65,c12,9,1.0
c65,c98,1,1.0
c65,c164,9,1.0
c65,c106,1,1.0
c65,c113,1,1.0
c65,c17,9,1.0
c65,c99,1,1.0
c65,c173,9,1.0
c65,c107,1,1.0
c65,c114,1,1.0
c65,c120,1,1.0
c65,c22,9,1.0
c65,c100,1,1.0
c65,c182,9,1.0
c65,c108,1,1.0
c65,c115,1,1.0
c65,c121,1,1.0
c65,c126,1,1.0
c65,c27,9,1.0
c65,c101,1,1.0
c65,c191,9,1.0
c65,c109,1,1.0
c65,c116,1,1.0
c65,c122,1,1.0
c65,c127,1,1.0
c65,c131,1,1.0
c65,c32,9,1.0
c65,c102,1,1.0
c65,c200,9,1.0
c65,c110,1,1.0
c65,c117,1,1.0
c65,c123,1,1.0
c65,c128,1,1.0
c65,c132,1,1.0
c65,c135,1,1.0
c65,c37,9,1.0
c65,c103,1,1.0
c65,c209,9,1.0
c65,c111,1,1.0
c65,c118,1,1.0
c65,c124,1,1.0
c65,c129,1,1.0
c65,c133,1,1.0
c65,c136,1,1.0
c65,c138,1,1.0
c65,c47,9,1.0
c65,c104,1,1.0
c65,c227,9,1.0
c65,c112,1,1.0
c65,c119,1,1.0
c65,c125,1,1.0
c65,c130,1,1.0
c65,c134,1,1.0
c65,c137,1,1.0
c65,c139,1,1.0
c65,c140,1,1.0
c74,minobj,45,1.0
c74,c3,9,1.0
c74,c43,9,1.0
c74,c96,1,1.0
c74,c146,9,1.0
c74,c218,9,1.0
c74,c8,9,1.0
c74,c97,1,1.0
c74,c155,9,1.0
c74,c105,1,1.0
c74,c13,9,1.0
c74,c98,1,1.0
c74,c164,9,1.0
c74,c106,1,1.0
c74,c113,1,1.0
c74,c18,9,1.0
c74,c99,1,1.0
c74,c173,9,1.0
c74,c107,1,1.0
c74,c114,1,1.0
c74,c120,1,1.0
c74,c23,9,1.0
c74,c100,1,1.0
c74,c182,9,1.0
c74,c108,1,1.0
c74,c115,1,1.0
c74,c121,1,1.0
c74,c126,1,1.0
c74,c28,9,1.0
c74,c101,1,1.0
c74,c191,9,1.0
c74,c109,1,1.0
c74,c116,1,1.0
c74,c122,1,1.0
c74,c127,1,1.0
c74,c131,1,1.0
c74,c33,9,1.0
c74,c102,1,1.0
c74,c200,9,1.0
c74,c110,1,1.0
c74,c117,1,1.0
c74,c123,1,1.0
c74,c128,1,1.0
c74,c132,1,1.0
c74,c135,1,1.0
c74,c38,9,1.0
c74,c103,1,1.0
c74,c209,9,1.0
c74,c111,1,1.0
c74,c118,1,1.0
c74,c124,1,1.0
c74,c129,1,1.0
c74,c133,1,1.0
c74,c136,1,1.0
c74,c138,1,1.0
c74,c48,9,1.0
c74,c104,1,1.0
c74,c227,9,1.0
c74,c112,1,1.0
c74,c119,1,1.0
c74,c125,1,1.0
c74,c130,1,1.0
c74,c134,1,1.0
c74,c137,1,1.0
c74,c139,1,1.0
c74,c140,1,1.0
c83,minobj,45,1.0
c83,c4,9,1.0
c83,c44,9,1.0
c83,c96,1,1.0
c83,c146,9,1.0
c83,c218,9,1.0
c83,c9,9,1.0
c83,c97,1,1.0
c83,c155,9,1.0
c83,c105,1,1.0
c83,c14,9,1.0
c83,c98,1,1.0
c83,c164,9,1.0
c83,c106,1,1.0
c83,c113,1,1.0
c83,c19,9,1.0
c83,c99,1,1.0
c83,c173,9,1.0
c83,c107,1,1.0
c83,c114,1,1.0
c83,c120,1,1.0
c83,c24,9,1.0
c83,c100,1,1.0
c83,c182,9,1.0
c83,c108,1,1.0
c83,c115,1,1.0
c83,c121,1,1.0
c83,c126,1,1.0
c83,c29,9,1.0
c83,c101,1,1.0
c83,c191,9,1.0
c83,c109,1,1.0
c83,c116,1,1.0
c83,c122,1,1.0
c83,c127,1,1.0
c83,c131,1,1.0
c83,c34,9,1.0
c83,c102,1,1.0
c83,c200,9,1.0
c83,c110,1,1.0
c83,c117,1,1.0
c83,c123,1,1.0
c83,c128,1,1.0
c83,c132,1,1.0
c83,c135,1,1.0
c83,c39,9,1.0
c83,c103,1,1.0
c83,c209,9,1.0
c83,c111,1,1.0
c83,c118,1,1.0
c83,c124,1,1.0
c83,c129,1,1.0
c83,c133,1,1.0
c83,c136,1,1.0
c83,c138,1,1.0
c83,c49,9,1.0
c83,c104,1,1.0
c83,c227,9,1.0
c83,c112,1,1.0
c83,c119,1,1.0
c83,c125,1,1.0
c83,c130,1,1.0
c83,c134,1,1.0
c83,c137,1,1.0
c83,c139,1,1.0
c83,c140,1,1.0
c92,minobj,45,1.0
c92,c5,9,1.0
c92,c45,9,1.0
c92,c96,1,1.0
c92,c146,9,1.0
c92,c218,9,1.0
c92,c10,9,1.0
c92,c97,1,1.0
c92,c155,9,1.0
c92,c105,1,1.0
c92,c15,9,1.0
c92,c98,1,1.0
c92,c164,9,1.0
c92,c106,1,1.0
c92,c113,1,1.0
c92,c20,9,1.0
c92,c99,1,1.0
c92,c173,9,1.0
c92,c107,1,1.0
c92,c114,1,1.0
c92,c120,1,1.0
c92,c25,9,1.0
c92,c100,1,1.0
c92,c182,9,1.0
c92,c108,1,1.0
c92,c115,1,1.0
c92,c121,1,1.0
c92,c126,1,1.0
c92,c30,9,1.0
c92,c101,1,1.0
c92,c191,9,1.0
c92,c109,1,1.0
c92,c116,1,1.0
c92,c122,1,1.0
c92,c127,1,1.0
c92,c131,1,1.0
c92,c35,9,1.0
c92,c102,1,1.0
c92,c200,9,1.0
c92,c110,1,1.0
c92,c117,1,1.0
c92,c123,1,1.0
c92,c128,1,1.0
c92,c132,1,1.0
c92,c135,1,1.0
c92,c40,9,1.0
c92,c103,1,1.0
c92,c209,9,1.0
c92,c111,1,1.0
c92,c118,1,1.0
c92,c124,1,1.0
c92,c129,1,1.0
c92,c133,1,1.0
c92,c136,1,1.0
c92,c138,1,1.0
c92,c50,9,1.0
c92,c104,1,1.0
c92,c227,9,1.0
c92,c112,1,1.0
c92,c119,1,1.0
c92,c125,1,1.0
c92,c130,1,1.0
c92,c134,1,1.0
c92,c137,1,1.0
c92,c139,1,1.0
c92,c140,1,1.0
c57,minobj,45,1.0
c57,c1,9,1.0
c57,c41,9,1.0
c57,c96,1,1.0
c57,c147,9,1.0
c57,c219,9,1.0
c57,c6,9,1.0
c57,c97,1,1.0
c57,c156,9,1.0
c57,c105,1,1.0
c57,c11,9,1.0
c57,c98,1,1.0
c57,c165,9,1.0
c57,c106,1,1.0
c57,c113,1,1.0
c57,c16,9,1.0
c57,c99,1,1.0
c57,c174,9,1.0
c57,c107,1,1.0
c57,c114,1,1.0
c57,c120,1,1.0
c57,c21,9,1.0
c57,c100,1,1.0
c57,c183,9,1.0
c57,c108,1,1.0
c57,c115,1,1.0
c57,c121,1,1.0
c57,c126,1,1.0
c57,c26,9,1.0
c57,c101,1,1.0
c57,c192,9,1.0
c57,c109,1,1.0
c57,c116,1,1.0
c57,c122,1,1.0
c57,c127,1,1.0
c57,c131,1,1.0
c57,c31,9,1.0
c57,c102,1,1.0
c57,c201,9,1.0
c57,c110,1,1.0
c57,c117,1,1.0
c57,c123,1,1.0
c57,c128,1,1.0
c57,c132,1,1.0
c57,c135,1,1.0
c57,c36,9,1.0
c57,c103,1,1.0
c57,c210,9,1.0
c57,c111,1,1.0
c57,c118,1,1.0
c57,c124,1,1.0
c57,c129,1,1.0
c57,c133,1,1.0
c57,c136,1,1.0
c57,c138,1,1.0
c57,c46,9,1.0
c57,c104,1,1.0
c57,c228,9,1.0
c57,c112,1,1.0
c57,c119,1,1.0
c57,c125,1,1.0
c57,c130,1,1.0
c57,c134,1,1.0
c57,c137,1,1.0
c57,c139,1,1.0
c57,c140,1,1.0
c147,minobj,45,1.0
c147,c1,9,1.0
c147,c41,1,1.0
c147,c57,9,1.0
c147,c96,5,1.0
c147,c219,5,1.0
c147,c6,1,1.0
c147,c105,5,1.0
c147,c156,5,1.0
c147,c11,1,1.0
c147,c106,5,1.0
c147,c165,5,1.0
c147,c16,1,1.0
c147,c107,5,1.0
c147,c174,5,1.0
c147,c21,1,1.0
c147,c108,5,1.0
c147,c183,5,1.0
c147,c26,1,1.0
c147,c109,5,1.0
c147,c192,5,1.0
c147,c31,1,1.0
c147,c110,5,1.0
c147,c201,5,1.0
c147,c36,1,1.0
c147,c111,5,1.0
c147,c210,5,1.0
c147,c46,1,1.0
c147,c112,5,1.0
c147,c228,5,1.0
c147,c2,9,1.0
c147,c42,1,1.0
c147,c66,9,1.0
c147,c7,1,1.0
c147,c12,1,1.0
c147,c17,1,1.0
c147,c22,1,1.0
c147,c27,1,1.0
c147,c32,1,1.0
c147,c37,1,1.0
c147,c47,1,1.0
c147,c3,9,1.0
c147,c43,1,1.0
c147,c75,9,1.0
c147,c8,1,1.0
c147,c13,1,1.0
c147,c18,1,1.0
c147,c23,1,1.0
c147,c28,1,1.0
c147,c33,1,1.0
c147,c38,1,1.0
c147,c48,1,1.0
c147,c4,9,1.0
c147,c44,1,1.0
c147,c84,9,1.0
c147,c9,1,1.0
c147,c14,1,1.0
c147,c19,1,1.0
c147,c24,1,1.0
c147,c29,1,1.0
c147,c34,1,1.0
c147,c39,1,1.0
c147,c49,1,1.0
c147,c5,9,1.0
c147,c45,1,1.0
c147,c93,9,1.0
c147,c10,1,1.0
c147,c15,1,1.0
c147,c20,1,1.0
c147,c25,1,1.0
c147,c30,1,1.0
c147,c35,1,1.0
c147,c40,1,1.0
c147,c50,1,1.0
c219,minobj,45,1.0
c219,c1,1,1.0
c219,c41,9,1.0
c219,c57,9,1.0
c219,c96,5,1.0
c219,c147,5,1.0
c219,c6,1,1.0
c219,c97,5,1.0
c219,c156,5,1.0
c219,c11,1,1.0
c219,c98,5,1.0
c219,c165,5,1.0
c219,c16,1,1.0
c219,c99,5,1.0
c219,c174,5,1.0
